familienleben.ch	2017-02	Visits	418301
familienleben.ch	2017-02	Visits/UCs	1.4
familienleben.ch	2017-03	CH PIs	65-69%
familienleben.ch	2017-03	CH Visits	60-64%
familienleben.ch	2017-03	PI/Visits	2.0
familienleben.ch	2017-03	Page Impressions	888317
familienleben.ch	2017-03	Unique Clients	296000
familienleben.ch	2017-03	Nutzungsdauer	0:02:36
familienleben.ch	2017-03	Visits	438827
familienleben.ch	2017-03	Visits/UCs	1.5
familienleben.ch	2017-04	CH PIs	65-69%
familienleben.ch	2017-04	CH Visits	65-69%
familienleben.ch	2017-04	PI/Visits	2.2
familienleben.ch	2017-04	Page Impressions	948934
familienleben.ch	2017-04	Unique Clients	306000
familienleben.ch	2017-04	Nutzungsdauer	0:02:37
familienleben.ch	2017-04	Visits	438450
familienleben.ch	2017-04	Visits/UCs	1.4
familienleben.ch	2017-05	CH PIs	65-69%
familienleben.ch	2017-05	CH Visits	60-64%
familienleben.ch	2017-05	PI/Visits	2.1
familienleben.ch	2017-05	Page Impressions	946038
familienleben.ch	2017-05	Unique Clients	309000
familienleben.ch	2017-05	Nutzungsdauer	0:02:32
familienleben.ch	2017-05	Visits	445697
familienleben.ch	2017-05	Visits/UCs	1.4
familienleben.ch	2017-06	CH PIs	65-69%
familienleben.ch	2017-06	CH Visits	60-64%
familienleben.ch	2017-06	PI/Visits	2.0
familienleben.ch	2017-06	Page Impressions	840966
familienleben.ch	2017-06	Unique Clients	286000
familienleben.ch	2017-06	Nutzungsdauer	0:02:32
familienleben.ch	2017-06	Visits	411785
familienleben.ch	2017-06	Visits/UCs	1.4
familienleben.ch	2017-07	CH PIs	65-69%
familienleben.ch	2017-07	CH Visits	65-69%
familienleben.ch	2017-07	PI/Visits	2.1
familienleben.ch	2017-07	Page Impressions	785634
familienleben.ch	2017-07	Unique Clients	262000
familienleben.ch	2017-07	Nutzungsdauer	0:02:29
familienleben.ch	2017-07	Visits	372475
familienleben.ch	2017-07	Visits/UCs	1.4
familienleben.ch	2017-08	CH PIs	70-74%
familienleben.ch	2017-08	CH Visits	65-69%
familienleben.ch	2017-08	PI/Visits	2.1
familienleben.ch	2017-08	Page Impressions	743632
familienleben.ch	2017-08	Unique Clients	256000
familienleben.ch	2017-08	Nutzungsdauer	0:02:29
familienleben.ch	2017-08	Visits	357034
familienleben.ch	2017-08	Visits/UCs	1.4
familienleben.ch	2017-09	CH PIs	65-69%
familienleben.ch	2017-09	CH Visits	65-69%
familienleben.ch	2017-09	PI/Visits	2.0
familienleben.ch	2017-09	Page Impressions	686802
familienleben.ch	2017-09	Unique Clients	247000
familienleben.ch	2017-09	Nutzungsdauer	0:02:26
familienleben.ch	2017-09	Visits	345809
familienleben.ch	2017-09	Visits/UCs	1.4
familienleben.ch	2017-10	CH PIs	65-69%
familienleben.ch	2017-10	CH Visits	65-69%
familienleben.ch	2017-10	PI/Visits	2.1
familienleben.ch	2017-10	Page Impressions	860282
familienleben.ch	2017-10	Unique Clients	293000
familienleben.ch	2017-10	Nutzungsdauer	0:02:22
familienleben.ch	2017-10	Visits	406483
familienleben.ch	2017-10	Visits/UCs	1.4
FM1 Today	2016-10	CH PIs	90-94%
FM1 Today	2016-10	CH Visits	85-89%
FM1 Today	2016-10	PI/Visits	4.6
FM1 Today	2016-10	Page Impressions	2944903
FM1 Today	2016-10	Unique Clients	181000
FM1 Today	2016-10	Nutzungsdauer	0:03:23
FM1 Today	2016-10	Visits	633999
FM1 Today	2016-10	Visits/UCs	3.5
FM1 Today	2016-11	CH PIs	95
FM1 Today	2016-11	CH Visits	90-94%
FM1 Today	2016-11	PI/Visits	5.0
FM1 Today	2016-11	Page Impressions	3528415
FM1 Today	2016-11	Unique Clients	167000
FM1 Today	2016-11	Nutzungsdauer	0:03:12
FM1 Today	2016-11	Visits	704834
FM1 Today	2016-11	Visits/UCs	4.2
FM1 Today	2016-12	CH PIs	95-100%
FM1 Today	2016-12	CH Visits	90-94%
FM1 Today	2016-12	PI/Visits	3.4
FM1 Today	2016-12	Page Impressions	2900378
FM1 Today	2016-12	Unique Clients	197000
FM1 Today	2016-12	Nutzungsdauer	0:03:25
FM1 Today	2016-12	Visits	859782
FM1 Today	2016-12	Visits/UCs	4.4
FM1 Today	2017-01	CH PIs	95-100%
FM1 Today	2017-01	CH Visits	90-94%
FM1 Today	2017-01	PI/Visits	4.6
FM1 Today	2017-01	Page Impressions	4595127
FM1 Today	2017-01	Unique Clients	229000
FM1 Today	2017-01	Nutzungsdauer	0:02:57
FM1 Today	2017-01	Visits	1004046
FM1 Today	2017-01	Visits/UCs	4.4
FM1 Today	2017-02	CH PIs	90-94%
FM1 Today	2017-02	CH Visits	90-94%
FM1 Today	2017-02	PI/Visits	3.5
FM1 Today	2017-02	Page Impressions	3304633
FM1 Today	2017-02	Unique Clients	233000
FM1 Today	2017-02	Nutzungsdauer	0:03:19
FM1 Today	2017-02	Visits	932703
FM1 Today	2017-02	Visits/UCs	4.0
FM1 Today	2017-03	CH PIs	95-100%
FM1 Today	2017-03	CH Visits	90-94%
FM1 Today	2017-03	PI/Visits	3.3
FM1 Today	2017-03	Page Impressions	2959561
FM1 Today	2017-03	Unique Clients	194000
FM1 Today	2017-03	Nutzungsdauer	0:03:18
FM1 Today	2017-03	Visits	901243
FM1 Today	2017-03	Visits/UCs	4.7
FM1 Today	2017-04	CH PIs	95-100%
FM1 Today	2017-04	CH Visits	90-94%
FM1 Today	2017-04	PI/Visits	4.1
FM1 Today	2017-04	Page Impressions	3688454
FM1 Today	2017-04	Unique Clients	194000
FM1 Today	2017-04	Nutzungsdauer	0:03:33
FM1 Today	2017-04	Visits	898159
FM1 Today	2017-04	Visits/UCs	4.6
FM1 Today	2017-05	CH PIs	95-100%
FM1 Today	2017-05	CH Visits	90-94%
FM1 Today	2017-05	PI/Visits	5.9
FM1 Today	2017-05	Page Impressions	6412119
FM1 Today	2017-05	Unique Clients	217000
FM1 Today	2017-05	Nutzungsdauer	0:03:21
FM1 Today	2017-05	Visits	1081571
FM1 Today	2017-05	Visits/UCs	5.0
FM1 Today	2017-06	CH PIs	95-100%
FM1 Today	2017-06	CH Visits	90-94%
FM1 Today	2017-06	PI/Visits	5.5
FM1 Today	2017-06	Page Impressions	5888269
FM1 Today	2017-06	Unique Clients	230000
FM1 Today	2017-06	Nutzungsdauer	0:03:04
FM1 Today	2017-06	Visits	1067428
FM1 Today	2017-06	Visits/UCs	4.6
FM1 Today	2017-07	CH PIs	90-94%
FM1 Today	2017-07	CH Visits	85-89%
FM1 Today	2017-07	PI/Visits	5.6
FM1 Today	2017-07	Page Impressions	5990684
FM1 Today	2017-07	Unique Clients	234000
FM1 Today	2017-07	Nutzungsdauer	0:03:03
FM1 Today	2017-07	Visits	1073540
FM1 Today	2017-07	Visits/UCs	4.6
FM1 Today	2017-08	CH PIs	90-94%
FM1 Today	2017-08	CH Visits	90-94%
FM1 Today	2017-08	PI/Visits	5.0
FM1 Today	2017-08	Page Impressions	6064414
FM1 Today	2017-08	Unique Clients	259000
FM1 Today	2017-08	Nutzungsdauer	0:03:18
FM1 Today	2017-08	Visits	1208069
FM1 Today	2017-08	Visits/UCs	4.7
FM1 Today	2017-09	CH PIs	95-100%
FM1 Today	2017-09	CH Visits	90-94%
FM1 Today	2017-09	PI/Visits	5.3
FM1 Today	2017-09	Page Impressions	5845607
FM1 Today	2017-09	Unique Clients	219000
FM1 Today	2017-09	Nutzungsdauer	0:03:24
FM1 Today	2017-09	Visits	1108184
FM1 Today	2017-09	Visits/UCs	5.1
FM1 Today	2017-10	CH PIs	90-94%
FM1 Today	2017-10	CH Visits	90-94%
FM1 Today	2017-10	PI/Visits	4.6
FM1 Today	2017-10	Page Impressions	5330072
FM1 Today	2017-10	Unique Clients	218000
FM1 Today	2017-10	Nutzungsdauer	0:03:17
FM1 Today	2017-10	Visits	1162233
FM1 Today	2017-10	Visits/UCs	5.3
Der Landbote	2016-10	CH PIs	85-89%
Der Landbote	2016-10	CH Visits	80-84%
Der Landbote	2016-10	PI/Visits	2.6
Der Landbote	2016-10	Page Impressions	424766
Der Landbote	2016-10	Unique Clients	77000
Der Landbote	2016-10	Nutzungsdauer	0:03:18
Der Landbote	2016-10	Visits	161293
Der Landbote	2016-10	Visits/UCs	2.1
Der Landbote	2016-11	CH PIs	85-89%
Der Landbote	2016-11	CH Visits	85-89%
Der Landbote	2016-11	PI/Visits	2.7
Der Landbote	2016-11	Page Impressions	461007
Der Landbote	2016-11	Unique Clients	82000
Der Landbote	2016-11	Nutzungsdauer	0:03:12
Der Landbote	2016-11	Visits	171719
Der Landbote	2016-11	Visits/UCs	2.1
Der Landbote	2016-12	CH PIs	85-89%
Der Landbote	2016-12	CH Visits	80-84%
Der Landbote	2016-12	PI/Visits	2.8
Der Landbote	2016-12	Page Impressions	453762
Der Landbote	2016-12	Unique Clients	77000
Der Landbote	2016-12	Nutzungsdauer	0:02:57
Der Landbote	2016-12	Visits	161404
Der Landbote	2016-12	Visits/UCs	2.1
Der Landbote	2017-01	CH PIs	85-89%
Der Landbote	2017-01	CH Visits	80-84%
Der Landbote	2017-01	PI/Visits	2.5
Der Landbote	2017-01	Page Impressions	502525
Der Landbote	2017-01	Unique Clients	99000
Der Landbote	2017-01	Nutzungsdauer	0:02:58
Der Landbote	2017-01	Visits	198573
Der Landbote	2017-01	Visits/UCs	2.0
Der Landbote	2017-02	CH PIs	85-89%
Der Landbote	2017-02	CH Visits	80-84%
Der Landbote	2017-02	PI/Visits	2.5
Der Landbote	2017-02	Page Impressions	483861
Der Landbote	2017-02	Unique Clients	95000
Der Landbote	2017-02	Nutzungsdauer	0:03:12
Der Landbote	2017-02	Visits	193856
Der Landbote	2017-02	Visits/UCs	2.0
Der Landbote	2017-03	CH PIs	85-89%
Der Landbote	2017-03	CH Visits	85-89%
Der Landbote	2017-03	PI/Visits	2.7
Der Landbote	2017-03	Page Impressions	542478
Der Landbote	2017-03	Unique Clients	101000
Der Landbote	2017-03	Nutzungsdauer	0:03:02
Der Landbote	2017-03	Visits	202786
Der Landbote	2017-03	Visits/UCs	2.0
Der Landbote	2017-04	CH PIs	85-89%
Der Landbote	2017-04	CH Visits	80-84%
Der Landbote	2017-04	PI/Visits	3.5
Der Landbote	2017-04	Page Impressions	880840
Der Landbote	2017-04	Unique Clients	101000
Der Landbote	2017-04	Nutzungsdauer	0:03:47
Der Landbote	2017-04	Visits	249427
Der Landbote	2017-04	Visits/UCs	2.5
Der Landbote	2017-05	CH PIs	85-89%
Der Landbote	2017-05	CH Visits	85-89%
Der Landbote	2017-05	PI/Visits	3.2
Der Landbote	2017-05	Page Impressions	850795
Der Landbote	2017-05	Unique Clients	104000
Der Landbote	2017-05	Nutzungsdauer	0:03:38
Der Landbote	2017-05	Visits	266164
Der Landbote	2017-05	Visits/UCs	2.6
Der Landbote	2017-06	CH PIs	85-89%
Der Landbote	2017-06	CH Visits	85-89%
Der Landbote	2017-06	PI/Visits	3.1
Der Landbote	2017-06	Page Impressions	742586
Der Landbote	2017-06	Unique Clients	96000
Der Landbote	2017-06	Nutzungsdauer	0:03:37
Der Landbote	2017-06	Visits	240077
Der Landbote	2017-06	Visits/UCs	2.5
Der Landbote	2017-07	CH PIs	85-89%
Der Landbote	2017-07	CH Visits	85-89%
Der Landbote	2017-07	PI/Visits	3.2
Der Landbote	2017-07	Page Impressions	827686
Der Landbote	2017-07	Unique Clients	108000
Der Landbote	2017-07	Nutzungsdauer	0:03:22
Der Landbote	2017-07	Visits	257744
Der Landbote	2017-07	Visits/UCs	2.4
Der Landbote	2017-08	CH PIs	85-89%
Der Landbote	2017-08	CH Visits	85-89%
Der Landbote	2017-08	PI/Visits	3.7
Der Landbote	2017-08	Page Impressions	959258
Der Landbote	2017-08	Unique Clients	108000
Der Landbote	2017-08	Nutzungsdauer	0:03:12
Der Landbote	2017-08	Visits	256884
Der Landbote	2017-08	Visits/UCs	2.4
Der Landbote	2017-09	CH PIs	85-89%
Der Landbote	2017-09	CH Visits	85-89%
Der Landbote	2017-09	PI/Visits	3.1
Der Landbote	2017-09	Page Impressions	731354
Der Landbote	2017-09	Unique Clients	99000
Der Landbote	2017-09	Nutzungsdauer	0:03:30
Der Landbote	2017-09	Visits	238674
Der Landbote	2017-09	Visits/UCs	2.4
Der Landbote	2017-10	CH PIs	85-89%
Der Landbote	2017-10	CH Visits	85-89%
Der Landbote	2017-10	PI/Visits	3.1
Der Landbote	2017-10	Page Impressions	713694
Der Landbote	2017-10	Unique Clients	93000
Der Landbote	2017-10	Nutzungsdauer	0:03:35
Der Landbote	2017-10	Visits	231509
Der Landbote	2017-10	Visits/UCs	2.5
Neue Luzerner Zeitung	2016-10	CH PIs	90-94%
Neue Luzerner Zeitung	2016-10	CH Visits	85-89%
Neue Luzerner Zeitung	2016-10	PI/Visits	4.3
Neue Luzerner Zeitung	2016-10	Page Impressions	12321458
Neue Luzerner Zeitung	2016-10	Unique Clients	539000
Neue Luzerner Zeitung	2016-10	Nutzungsdauer	0:04:26
Neue Luzerner Zeitung	2016-10	Visits	2878423
Neue Luzerner Zeitung	2016-10	Visits/UCs	5.3
Neue Luzerner Zeitung	2016-11	CH PIs	90-94%
Neue Luzerner Zeitung	2016-11	CH Visits	90-94%
Neue Luzerner Zeitung	2016-11	PI/Visits	4.2
Neue Luzerner Zeitung	2016-11	Page Impressions	12829519
Neue Luzerner Zeitung	2016-11	Unique Clients	575000
Neue Luzerner Zeitung	2016-11	Nutzungsdauer	0:04:27
Neue Luzerner Zeitung	2016-11	Visits	3037450
Neue Luzerner Zeitung	2016-11	Visits/UCs	5.3
Neue Luzerner Zeitung	2016-12	CH PIs	90-94%
Neue Luzerner Zeitung	2016-12	CH Visits	90-94%
Neue Luzerner Zeitung	2016-12	PI/Visits	3.9
Neue Luzerner Zeitung	2016-12	Page Impressions	11656809
Neue Luzerner Zeitung	2016-12	Unique Clients	524000
Neue Luzerner Zeitung	2016-12	Nutzungsdauer	0:04:26
Neue Luzerner Zeitung	2016-12	Visits	2963005
Neue Luzerner Zeitung	2016-12	Visits/UCs	5.7
Neue Luzerner Zeitung	2017-01	CH PIs	90-94%
Neue Luzerner Zeitung	2017-01	CH Visits	90-94%
Neue Luzerner Zeitung	2017-01	PI/Visits	4.0
Neue Luzerner Zeitung	2017-01	Page Impressions	13722844
Neue Luzerner Zeitung	2017-01	Unique Clients	660000
Neue Luzerner Zeitung	2017-01	Nutzungsdauer	0:04:28
Neue Luzerner Zeitung	2017-01	Visits	3460675
Neue Luzerner Zeitung	2017-01	Visits/UCs	5.2
Neue Luzerner Zeitung	2017-02	CH PIs	90-94%
Neue Luzerner Zeitung	2017-02	CH Visits	90-94%
Neue Luzerner Zeitung	2017-02	PI/Visits	4.3
Neue Luzerner Zeitung	2017-02	Page Impressions	13753867
Neue Luzerner Zeitung	2017-02	Unique Clients	636000
Neue Luzerner Zeitung	2017-02	Nutzungsdauer	0:04:23
Neue Luzerner Zeitung	2017-02	Visits	3214090
Neue Luzerner Zeitung	2017-02	Visits/UCs	5.1
Neue Luzerner Zeitung	2017-03	CH PIs	90-94%
Neue Luzerner Zeitung	2017-03	CH Visits	90-94%
Neue Luzerner Zeitung	2017-03	PI/Visits	4.0
Neue Luzerner Zeitung	2017-03	Page Impressions	14697523
Neue Luzerner Zeitung	2017-03	Unique Clients	709000
Neue Luzerner Zeitung	2017-03	Nutzungsdauer	0:04:25
Neue Luzerner Zeitung	2017-03	Visits	3660409
Neue Luzerner Zeitung	2017-03	Visits/UCs	5.2
Neue Luzerner Zeitung	2017-04	CH PIs	90-94%
Neue Luzerner Zeitung	2017-04	CH Visits	90-94%
Neue Luzerner Zeitung	2017-04	PI/Visits	3.7
Neue Luzerner Zeitung	2017-04	Page Impressions	12334456
Neue Luzerner Zeitung	2017-04	Unique Clients	631000
Neue Luzerner Zeitung	2017-04	Nutzungsdauer	0:04:23
Neue Luzerner Zeitung	2017-04	Visits	3347167
Neue Luzerner Zeitung	2017-04	Visits/UCs	5.3
Neue Luzerner Zeitung	2017-05	CH PIs	90-94%
Neue Luzerner Zeitung	2017-05	CH Visits	90-94%
Neue Luzerner Zeitung	2017-05	PI/Visits	3.8
Neue Luzerner Zeitung	2017-05	Page Impressions	14083558
Neue Luzerner Zeitung	2017-05	Unique Clients	677000
Neue Luzerner Zeitung	2017-05	Nutzungsdauer	0:04:26
Neue Luzerner Zeitung	2017-05	Visits	3659129
Neue Luzerner Zeitung	2017-05	Visits/UCs	5.4
Neue Luzerner Zeitung	2017-06	CH PIs	90-94%
Neue Luzerner Zeitung	2017-06	CH Visits	85-89%
Neue Luzerner Zeitung	2017-06	PI/Visits	3.8
Neue Luzerner Zeitung	2017-06	Page Impressions	13722619
Neue Luzerner Zeitung	2017-06	Unique Clients	668000
Neue Luzerner Zeitung	2017-06	Nutzungsdauer	0:04:21
Neue Luzerner Zeitung	2017-06	Visits	3585268
Neue Luzerner Zeitung	2017-06	Visits/UCs	5.4
Neue Luzerner Zeitung	2017-07	CH PIs	85-89%
Neue Luzerner Zeitung	2017-07	CH Visits	85-89%
Neue Luzerner Zeitung	2017-07	PI/Visits	4.1
Neue Luzerner Zeitung	2017-07	Page Impressions	15823446
Neue Luzerner Zeitung	2017-07	Unique Clients	693000
Neue Luzerner Zeitung	2017-07	Nutzungsdauer	0:04:31
Neue Luzerner Zeitung	2017-07	Visits	3897173
Neue Luzerner Zeitung	2017-07	Visits/UCs	5.6
Neue Luzerner Zeitung	2017-08	CH PIs	90-94%
Neue Luzerner Zeitung	2017-08	CH Visits	85-89%
Neue Luzerner Zeitung	2017-08	PI/Visits	3.8
Neue Luzerner Zeitung	2017-08	Page Impressions	14625543
Neue Luzerner Zeitung	2017-08	Unique Clients	729000
Neue Luzerner Zeitung	2017-08	Nutzungsdauer	0:04:19
Neue Luzerner Zeitung	2017-08	Visits	3880203
Neue Luzerner Zeitung	2017-08	Visits/UCs	5.3
Neue Luzerner Zeitung	2017-09	CH PIs	90-94%
Neue Luzerner Zeitung	2017-09	CH Visits	85-89%
Neue Luzerner Zeitung	2017-09	PI/Visits	3.7
Neue Luzerner Zeitung	2017-09	Page Impressions	13282428
Neue Luzerner Zeitung	2017-09	Unique Clients	701000
Neue Luzerner Zeitung	2017-09	Nutzungsdauer	0:04:18
Neue Luzerner Zeitung	2017-09	Visits	3626525
Neue Luzerner Zeitung	2017-09	Visits/UCs	5.2
Neue Luzerner Zeitung	2017-10	CH PIs	85-89%
Neue Luzerner Zeitung	2017-10	CH Visits	85-89%
Neue Luzerner Zeitung	2017-10	PI/Visits	3.6
Neue Luzerner Zeitung	2017-10	Page Impressions	13696085
Neue Luzerner Zeitung	2017-10	Unique Clients	741000
Neue Luzerner Zeitung	2017-10	Nutzungsdauer	0:04:10
Neue Luzerner Zeitung	2017-10	Visits	3807960
Neue Luzerner Zeitung	2017-10	Visits/UCs	5.1
Neue Zürcher Zeitung	2016-10	CH PIs	70-74%
Neue Zürcher Zeitung	2016-10	CH Visits	60-64%
Neue Zürcher Zeitung	2016-10	PI/Visits	3.6
Neue Zürcher Zeitung	2016-10	Page Impressions	38490375
Neue Zürcher Zeitung	2016-10	Unique Clients	2268000
Neue Zürcher Zeitung	2016-10	Nutzungsdauer	0:05:02
Neue Zürcher Zeitung	2016-10	Visits	10602526
Neue Zürcher Zeitung	2016-10	Visits/UCs	4.7
Neue Zürcher Zeitung	2016-11	CH PIs	70-74%
Neue Zürcher Zeitung	2016-11	CH Visits	65-69%
Neue Zürcher Zeitung	2016-11	PI/Visits	3.6
Neue Zürcher Zeitung	2016-11	Page Impressions	42250517
Neue Zürcher Zeitung	2016-11	Unique Clients	2503000
Neue Zürcher Zeitung	2016-11	Nutzungsdauer	0:05:09
Neue Zürcher Zeitung	2016-11	Visits	11647138
Neue Zürcher Zeitung	2016-11	Visits/UCs	4.7
Neue Zürcher Zeitung	2016-12	CH PIs	70-74%
Neue Zürcher Zeitung	2016-12	CH Visits	60-64%
Neue Zürcher Zeitung	2016-12	PI/Visits	3.7
Neue Zürcher Zeitung	2016-12	Page Impressions	39410525
Neue Zürcher Zeitung	2016-12	Unique Clients	2289000
Neue Zürcher Zeitung	2016-12	Nutzungsdauer	0:04:54
Neue Zürcher Zeitung	2016-12	Visits	10699757
Neue Zürcher Zeitung	2016-12	Visits/UCs	4.7
Neue Zürcher Zeitung	2017-01	CH PIs	70-74%
Neue Zürcher Zeitung	2017-01	CH Visits	60-64%
Neue Zürcher Zeitung	2017-01	PI/Visits	3.7
Neue Zürcher Zeitung	2017-01	Page Impressions	43423125
Neue Zürcher Zeitung	2017-01	Unique Clients	2532000
Neue Zürcher Zeitung	2017-01	Nutzungsdauer	0:05:06
Neue Zürcher Zeitung	2017-01	Visits	11691889
Neue Zürcher Zeitung	2017-01	Visits/UCs	4.6
Neue Zürcher Zeitung	2017-02	CH PIs	70-74%
Neue Zürcher Zeitung	2017-02	CH Visits	60-64%
Neue Zürcher Zeitung	2017-02	PI/Visits	3.6
Neue Zürcher Zeitung	2017-02	Page Impressions	37184196
Neue Zürcher Zeitung	2017-02	Unique Clients	2307000
Neue Zürcher Zeitung	2017-02	Nutzungsdauer	0:05:09
Neue Zürcher Zeitung	2017-02	Visits	10398085
Neue Zürcher Zeitung	2017-02	Visits/UCs	4.5
Neue Zürcher Zeitung	2017-03	CH PIs	70-74%
Neue Zürcher Zeitung	2017-03	CH Visits	65-69%
Neue Zürcher Zeitung	2017-03	PI/Visits	3.6
Neue Zürcher Zeitung	2017-03	Page Impressions	41656919
Neue Zürcher Zeitung	2017-03	Unique Clients	2529000
Neue Zürcher Zeitung	2017-03	Nutzungsdauer	0:04:57
Neue Zürcher Zeitung	2017-03	Visits	11717462
Neue Zürcher Zeitung	2017-03	Visits/UCs	4.6
Neue Zürcher Zeitung	2017-04	CH PIs	65-69%
Neue Zürcher Zeitung	2017-04	CH Visits	55-59%
Neue Zürcher Zeitung	2017-04	PI/Visits	3.5
Neue Zürcher Zeitung	2017-04	Page Impressions	44260018
Neue Zürcher Zeitung	2017-04	Unique Clients	2649000
Neue Zürcher Zeitung	2017-04	Nutzungsdauer	0:04:31
Neue Zürcher Zeitung	2017-04	Visits	12639482
Neue Zürcher Zeitung	2017-04	Visits/UCs	4.8
Neue Zürcher Zeitung	2017-05	CH PIs	70-74%
Neue Zürcher Zeitung	2017-05	CH Visits	60-64%
Neue Zürcher Zeitung	2017-05	PI/Visits	3.6
Neue Zürcher Zeitung	2017-05	Page Impressions	46304420
Neue Zürcher Zeitung	2017-05	Unique Clients	2746000
Neue Zürcher Zeitung	2017-05	Nutzungsdauer	0:04:35
Neue Zürcher Zeitung	2017-05	Visits	13004495
Neue Zürcher Zeitung	2017-05	Visits/UCs	4.7
Neue Zürcher Zeitung	2017-06	CH PIs	65-69%
Neue Zürcher Zeitung	2017-06	CH Visits	60-64%
Neue Zürcher Zeitung	2017-06	PI/Visits	3.6
Neue Zürcher Zeitung	2017-06	Page Impressions	43097373
Neue Zürcher Zeitung	2017-06	Unique Clients	2610000
Neue Zürcher Zeitung	2017-06	Nutzungsdauer	0:04:35
Neue Zürcher Zeitung	2017-06	Visits	12048162
Neue Zürcher Zeitung	2017-06	Visits/UCs	4.6
Neue Zürcher Zeitung	2017-07	CH PIs	60-64%
Neue Zürcher Zeitung	2017-07	CH Visits	55-59%
Neue Zürcher Zeitung	2017-07	PI/Visits	3.7
Neue Zürcher Zeitung	2017-07	Page Impressions	45750374
Neue Zürcher Zeitung	2017-07	Unique Clients	2713000
Neue Zürcher Zeitung	2017-07	Nutzungsdauer	0:04:32
Neue Zürcher Zeitung	2017-07	Visits	12357507
Neue Zürcher Zeitung	2017-07	Visits/UCs	4.6
Neue Zürcher Zeitung	2017-08	CH PIs	65-69%
Neue Zürcher Zeitung	2017-08	CH Visits	60-64%
Neue Zürcher Zeitung	2017-08	PI/Visits	3.8
Neue Zürcher Zeitung	2017-08	Page Impressions	51151257
Neue Zürcher Zeitung	2017-08	Unique Clients	2889000
Neue Zürcher Zeitung	2017-08	Nutzungsdauer	0:04:32
Neue Zürcher Zeitung	2017-08	Visits	13309132
Neue Zürcher Zeitung	2017-08	Visits/UCs	4.6
Neue Zürcher Zeitung	2017-09	CH PIs	65-69%
Neue Zürcher Zeitung	2017-09	CH Visits	55-59%
Neue Zürcher Zeitung	2017-09	PI/Visits	3.9
Neue Zürcher Zeitung	2017-09	Page Impressions	53091709
Neue Zürcher Zeitung	2017-09	Unique Clients	2995000
Neue Zürcher Zeitung	2017-09	Nutzungsdauer	0:04:22
Neue Zürcher Zeitung	2017-09	Visits	13636233
Neue Zürcher Zeitung	2017-09	Visits/UCs	4.6
Neue Zürcher Zeitung	2017-10	CH PIs	65-69%
Neue Zürcher Zeitung	2017-10	CH Visits	55-59%
Neue Zürcher Zeitung	2017-10	PI/Visits	3.4
Neue Zürcher Zeitung	2017-10	Page Impressions	45844028
Neue Zürcher Zeitung	2017-10	Unique Clients	2978000
Neue Zürcher Zeitung	2017-10	Nutzungsdauer	0:04:27
Neue Zürcher Zeitung	2017-10	Visits	13401179
Neue Zürcher Zeitung	2017-10	Visits/UCs	4.5
Radio Pilatus	2016-10	CH PIs	90-94%
Radio Pilatus	2016-10	CH Visits	90-94%
Radio Pilatus	2016-10	PI/Visits	1.7
Radio Pilatus	2016-10	Page Impressions	464489
Radio Pilatus	2016-10	Unique Clients	117000
Radio Pilatus	2016-10	Nutzungsdauer	0:03:04
Radio Pilatus	2016-10	Visits	267979
Radio Pilatus	2016-10	Visits/UCs	2.3
Radio Pilatus	2016-11	CH PIs	90-94%
Radio Pilatus	2016-11	CH Visits	90-94%
Radio Pilatus	2016-11	PI/Visits	1.7
Radio Pilatus	2016-11	Page Impressions	506835
Radio Pilatus	2016-11	Unique Clients	128000
Radio Pilatus	2016-11	Nutzungsdauer	0:03:00
Radio Pilatus	2016-11	Visits	292077
Radio Pilatus	2016-11	Visits/UCs	2.3
Radio Pilatus	2016-12	CH PIs	90-94%
Radio Pilatus	2016-12	CH Visits	90-94%
Radio Pilatus	2016-12	PI/Visits	1.8
Radio Pilatus	2016-12	Page Impressions	449168
Radio Pilatus	2016-12	Unique Clients	107000
Radio Pilatus	2016-12	Nutzungsdauer	0:03:25
Radio Pilatus	2016-12	Visits	248586
Radio Pilatus	2016-12	Visits/UCs	2.3
Radio Pilatus	2017-01	CH PIs	90-94%
Radio Pilatus	2017-01	CH Visits	90-94%
Radio Pilatus	2017-01	PI/Visits	2.1
Radio Pilatus	2017-01	Page Impressions	812730
Radio Pilatus	2017-01	Unique Clients	152000
Radio Pilatus	2017-01	Nutzungsdauer	0:03:24
Radio Pilatus	2017-01	Visits	380992
Radio Pilatus	2017-01	Visits/UCs	2.5
Radio Pilatus	2017-02	CH PIs	90-94%
Radio Pilatus	2017-02	CH Visits	90-94%
Radio Pilatus	2017-02	PI/Visits	2.4
Radio Pilatus	2017-02	Page Impressions	964113
Radio Pilatus	2017-02	Unique Clients	153000
Radio Pilatus	2017-02	Nutzungsdauer	0:02:48
Radio Pilatus	2017-02	Visits	400900
Radio Pilatus	2017-02	Visits/UCs	2.6
Radio Pilatus	2017-03	CH PIs	90-94%
Radio Pilatus	2017-03	CH Visits	90-94%
Radio Pilatus	2017-03	PI/Visits	1.8
Radio Pilatus	2017-03	Page Impressions	723399
Radio Pilatus	2017-03	Unique Clients	153000
Radio Pilatus	2017-03	Nutzungsdauer	0:02:47
Radio Pilatus	2017-03	Visits	391338
Radio Pilatus	2017-03	Visits/UCs	2.6
Radio Pilatus	2017-04	CH PIs	90-94%
Radio Pilatus	2017-04	CH Visits	90-94%
Radio Pilatus	2017-04	PI/Visits	1.8
Radio Pilatus	2017-04	Page Impressions	505217
